row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,blank02.mzXML Peak area,blank06.mzXML Peak area,CQ04.mzXML Peak area,A27_3.mzXML Peak area,A23_1.mzXML Peak area,P49_1.mzXML Peak area,E05_3.mzXML Peak area,blank04.mzXML Peak area,A23_2.mzXML Peak area,E09_3.mzXML Peak area,A32_2.mzXML Peak area,P51_1.mzXML Peak area,A19_1.mzXML Peak area,E13_2.mzXML Peak area,E09_1.mzXML Peak area,E17_1.mzXML Peak area,E11_2.mzXML Peak area,P38_1.mzXML Peak area,P55_2.mzXML Peak area,P38_2.mzXML Peak area,A31_3.mzXML Peak area,P53_1.mzXML Peak area,A27_1.mzXML Peak area,E12_2.mzXML Peak area,P41_1.mzXML Peak area,A28_1.mzXML Peak area,E15_1.mzXML Peak area,A25_3.mzXML Peak area,A33_1.mzXML Peak area,P54_2.mzXML Peak area,blank03.mzXML Peak area,E04_3.mzXML Peak area,P55_3.mzXML Peak area,A34_3.mzXML Peak area,A21_1.mzXML Peak area,P54_1.mzXML Peak area,A31_2.mzXML Peak area,A22_2.mzXML Peak area,P37_3.mzXML Peak area,A30_1.mzXML Peak area,A30_2.mzXML Peak area,P41_3.mzXML Peak area,A30_3.mzXML Peak area,blank05.mzXML Peak area,A21_3.mzXML Peak area,P48_2.mzXML Peak area,E04_2.mzXML Peak area,E13_1.mzXML Peak area,A28_3.mzXML Peak area,P47_3.mzXML Peak area,E12_3.mzXML Peak area,CQ01.mzXML Peak area,A33_3.mzXML Peak area,E18_3.mzXML Peak area,A25_1.mzXML Peak area,P41_2.mzXML Peak area,A27_2.mzXML Peak area,P54_3.mzXML Peak area,E12_1.mzXML Peak area,A32_1.mzXML Peak area,E17_3.mzXML Peak area,A31_1.mzXML Peak area,E09_2.mzXML Peak area,P48_3.mzXML Peak area,P53_3.mzXML Peak area,P55_1.mzXML Peak area,P48_1.mzXML Peak area,CQ03.mzXML Peak area,A32_3.mzXML Peak area,blank01.mzXML Peak area,E11_3.mzXML Peak area,P49_2.mzXML Peak area,E05_1.mzXML Peak area,E18_1.mzXML Peak area,E18_2.mzXML Peak area,CQ02.mzXML Peak area,A22_3.mzXML Peak area,P51_3.mzXML Peak area,A23_3.mzXML Peak area,P49_3.mzXML Peak area,A25_2.mzXML Peak area,P37_1.mzXML Peak area,P38_3.mzXML Peak area,P37_2.mzXML Peak area,A33_2.mzXML Peak area,A22_1.mzXML Peak area,P47_2.mzXML Peak area,A20_2.mzXML Peak area,A34_2.mzXML Peak area,P51_2.mzXML Peak area,E04_1.mzXML Peak area,A20_1.mzXML Peak area,P53_2.mzXML Peak area,A21_2.mzXML Peak area,E15_3.mzXML Peak area,A19_2.mzXML Peak area,E17_2.mzXML Peak area,E11_1.mzXML Peak area,A28_2.mzXML Peak area,E15_2.mzXML Peak area,E05_2.mzXML Peak area,A19_3.mzXML Peak area,E13_3.mzXML Peak area,P47_1.mzXML Peak area,A20_3.mzXML Peak area,A34_1.mzXML Peak area,
564,283.26336644867405,0.40881115,,,,,,,,,,,272725.7,2965788.8,288008.97,204452.61,255957.14,237123.48,208069.06,3769605.2,216320.3,212054.81,206849.31,241149.81,244933.67,218594.1,240967.16,267661.34,226087.39,254725.52,31958.566,2778189.2,207675.23,237042.02,241802.64,207402.62,245718.52,246295.88,233936.5,2699457.5,233377.4,2654025.5,247267.98,202894.27,208769.92,206922.97,252944.7,317868.56,205265.56,3477675.2,212181.39,233893.67,225762.39,217666.94,206612.4,256439.23,213495.06,204145.58,220840.98,228597.28,200706.22,202450.23,2537520.0,281483.16,203301.89,194030.72,244576.95,256951.81,212030.58,211625.12,241950.1,229535.77,211168.58,233247.67,238187.39,205719.08,213499.39,155713.16,231234.86,296929.78,213090.25,266929.22,214260.72,214703.27,248273.03,325376.84,2652683.2,289897.66,217118.98,222694.4,203325.92,199328.5,211272.12,255955.58,201816.08,284913.78,217848.73,249557.73,226158.67,265750.34,215945.33,214875.75,246381.12,256554.23,2716004.5,215146.36,200145.31,218774.3,218142.22,243357.6,233695.75,227159.28,253099.66,213634.12,213781.92,244715.64,205891.64,225591.52,
6934,283.2634125986325,2.4131494,,,,,,,,,,,255336.88,203356.34,299698.25,176918.47,244364.56,224993.12,186881.83,253464.62,203627.77,186028.55,200828.9,224159.8,235663.58,205483.0,231932.67,4050623.8,213089.81,238998.25,192359.42,201157.22,190603.53,227115.97,231201.36,191552.78,240036.16,233081.86,216600.88,192866.62,220526.5,192436.3,3832773.2,191055.89,144187.83,187356.61,236823.25,309264.66,190833.72,247266.11,195450.48,202035.73,216621.16,191804.97,186486.62,241302.9,55423.41,153627.34,196455.48,223812.94,187557.27,183849.78,175163.39,268207.66,191608.34,194239.3,232947.4,241909.23,195816.84,192888.69,225975.02,212261.53,195510.28,224710.48,228916.95,188222.12,192894.28,227464.88,223579.4,299808.4,191749.39,277826.1,193872.42,122745.03,242355.02,337034.7,189736.84,291646.88,194386.36,198912.31,189982.06,183676.9,199369.2,242796.42,190395.92,281111.0,194900.95,239558.98,215991.8,262842.88,198921.95,205711.34,226980.61,246545.73,196983.08,203202.78,184652.92,205291.62,200264.62,184935.64,180395.4,182063.2,245344.56,190567.23,189072.69,169739.62,183863.7,212452.56,
6779,283.263418323907,2.0333436,,,,,,,,,,,266620.12,201523.02,297821.72,186789.25,3379693.0,218261.6,184644.6,244296.98,198835.47,191965.88,203203.16,226991.17,234940.17,204505.5,231090.16,284643.56,223147.64,245763.88,188716.06,201547.78,190176.22,220995.44,232199.75,186627.75,232211.95,230544.88,144550.34,190405.47,214550.25,193514.42,260604.45,186929.33,188415.86,191597.4,238622.83,322117.94,191673.33,243540.83,191991.28,215613.78,213269.11,195678.75,187046.19,255207.03,188755.33,190036.64,198467.67,153848.69,184953.5,185398.89,181733.8,287729.72,191085.89,193338.56,231209.2,244142.67,190441.08,189628.14,224002.8,213620.86,191751.44,217935.89,228501.34,199779.2,196094.64,224345.83,221156.61,280162.94,191025.11,281171.94,62249.336,200296.2,235524.61,337578.88,192369.25,288427.94,194065.1,196763.4,189722.88,185744.72,190546.77,243202.5,184328.84,276667.28,193966.31,239277.89,219056.5,258028.75,202150.27,194434.06,243550.4,243058.44,193255.39,198181.58,185106.0,203957.5,206490.84,227317.4,222921.7,208434.67,255417.69,185504.38,191376.44,227681.22,185680.12,214953.9,
11503,283.7881081280284,5.2734,,,,,,,,,,,0,0,0,17227.201,0,0,0,0,4558.159,0,75391.875,16218.438,33416.79,18950.324,0,18837.72,2717.2393,16293.449,0,34480.117,55597.664,0,14805.516,1273.5005,0,72856.67,14834.964,25785.934,81046.6,15101.805,0,0,0,104404.85,3328.2673,10438.469,55290.523,68181.09,35135.293,6513.3486,15903.545,0,23917.22,0,25957.021,60795.266,1152.7974,22385.818,84582.805,38633.902,1666.6858,0,78330.62,34399.953,7608.516,0,43482.94,17612.53,0,53122.535,29244.879,31590.52,0,59149.473,0,0,37979.727,0,81522.51,0,4028.63,0,0,22800.31,28797.81,0,69576.51,28631.816,1598.2415,0,19874.82,12425.522,33992.395,29870.436,83700.32,26053.264,26519.72,31474.342,106763.66,14128.443,0,9021.314,0,15225.359,28873.633,51844.098,24626.553,0,89008.71,25972.328,0,51456.008,48614.836,11903.86,37622.25,93420.29,
12630,284.05825350208045,5.5126314,,,,,,,,,,,1139.3342,0,8908.825,6839.002,18487.027,10863.128,7613.518,0,20329.229,10092.641,12002.298,13979.324,5552.093,12003.933,22743.41,11478.514,19294.096,11563.642,12013.285,11443.681,11250.0,29232.002,14860.516,18747.996,28485.508,40442.945,19430.66,15180.946,7355.191,14972.774,0,5102.824,10590.965,21885.111,8088.2065,16998.506,12579.411,13354.3545,7051.2334,21989.234,25043.535,22014.484,24080.285,0,7764.039,19116.674,11041.328,16836.014,40755.875,24520.537,16430.863,22213.889,6431.6025,12488.883,17425.812,29178.234,17169.045,13298.02,16348.059,10736.981,11285.939,9040.678,22023.004,16566.309,34995.88,11506.11,15954.441,8697.998,11887.831,3071.2231,13664.285,13271.587,7551.825,20196.934,13229.944,11499.066,10698.106,15696.049,10133.727,12702.248,17188.861,7779.6553,11020.145,17002.547,6730.67,10500.302,26685.166,12555.546,10505.175,11350.98,13081.463,10515.26,25644.535,8006.337,20667.143,5247.6187,14237.418,15546.292,43430.223,21806.348,16667.896,18356.184,19962.457,22616.877,8377.568,8324.714,
8235,284.2068342154599,4.5759826,,,,,,,,,,,19793.67,64396.625,58010.7,65945.23,101997.37,105874.8,168026.39,26081.027,102732.44,61410.973,179516.8,197656.97,85311.11,71661.266,166318.16,213984.2,128784.84,66510.22,308028.9,62216.363,96241.59,108207.055,198060.05,185880.14,298746.62,60533.31,214985.48,79539.31,126605.47,264922.94,27880.21,89550.734,270926.5,554636.8,70915.25,244148.89,97928.47,101579.97,90060.42,148413.06,124737.766,299365.2,129036.59,38517.21,63092.24,341132.03,227900.83,141194.38,64163.133,148871.58,161158.16,161588.39,112937.484,198534.12,97845.33,279414.47,164529.11,264191.66,158635.42,186500.25,200449.36,99495.05,148089.9,321865.72,126064.79,288665.7,257330.5,61248.77,174539.55,19936.355,128905.06,89148.24,177095.62,192605.89,225389.89,119124.8,122517.28,267429.5,55672.145,99546.16,82122.47,105463.234,68478.17,92070.34,113423.06,127217.875,157368.48,195993.92,182795.25,123458.086,237969.9,241505.23,84614.56,78636.43,169099.3,99003.516,214718.27,164633.86,52791.98,168698.22,138382.53,214891.8,153095.3,172092.94,195515.92,184795.38,
16094,284.6566330900771,6.6378965,,,,,,,,,,,0,0,0,0,0,2823.874,0,0,0,0,0,6870.5664,0,66839.09,2630.7231,4026.4766,31156.178,13366.803,0,10353.689,0,0,0,0,0,0,2417.418,0,0,990.36426,0,0,0,0,0,1020.35254,0,0,0,0,0,0,0,0,0,0,0,107539.76,0,0,967.6637,1093.263,0,0,0,0,0,0,0,0,2729.4524,0,1196.9994,0,0,0,952.673,0,0,0,35442.13,2942.313,0,0,0,0,0,7672.4443,0,2800.6323,0,0,5999.888,0,0,0,0,0,0,1508.7839,0,0,0,0,1420.1729,0,1394.3909,35974.863,0,1019.5979,0,0,107888.92,0,0,0,
12035,285.06384722940163,5.392074,,,,,,,,,,,0,0,0,8304.425,49153.54,32080.719,26539.152,0,59132.17,2729.978,122824.336,12585.817,149879.86,17072.484,44536.574,50378.926,100513.01,27478.236,14663.903,23575.541,96195.53,29081.252,78082.76,45748.855,8529.957,101957.58,41554.094,39068.562,108277.61,26098.338,0,2824.024,12883.328,121545.91,90323.69,24907.777,107903.43,121734.08,90720.28,78423.94,75288.75,9196.882,80660.4,0,98465.016,23064.535,22047.03,57342.926,90016.63,28363.262,44693.797,18340.588,84572.34,58611.21,46449.98,9839.589,78957.86,26777.875,54192.7,123381.65,58803.12,140296.66,36954.29,18844.645,30285.248,15714.472,12741.015,0,115876.79,0,90167.0,31544.17,23791.314,71724.29,64591.594,3893.296,107993.13,20420.82,6301.741,30898.605,43240.207,97535.1,21907.232,101616.66,89289.09,125895.29,28738.303,135376.8,130967.87,3019.6465,24313.293,124743.44,11448.34,98484.875,34174.13,149617.81,58413.086,90185.68,96352.28,36196.137,29810.143,121992.22,56148.5,30007.025,142920.84,145555.66,
7661,285.08344377770334,4.0518446,,,,,,,,,,,0,0,0,5881.0537,42970.63,0,52725.902,0,40865.934,3105.4302,8291.881,45490.938,23046.572,17375.998,18275.715,72420.48,63678.773,13127.999,0,13086.526,7641.075,0,25900.96,0,8336.064,23808.025,30826.47,2201.244,0,19674.715,0,6380.2446,0,41222.887,19453.758,19912.725,6592.3496,32393.9,35930.926,14925.739,14593.07,8514.627,15110.647,0,20515.693,8180.0,40453.832,34981.285,24562.22,1044.6443,0,12380.974,2148.5208,55195.875,2211.32,9237.353,42206.64,37977.21,0,9084.655,79804.055,7827.5073,17782.713,8104.883,0,0,5585.872,0,8977.822,0,61265.617,0,50180.12,28896.47,55312.797,1977.4575,31343.42,70232.4,12320.089,0,2251.7876,33579.062,13507.198,36453.117,3590.2002,30460.69,0,36868.703,30215.47,23543.53,39489.492,34717.1,0,21147.47,58766.445,27548.766,75928.266,60183.27,23587.996,28394.172,53925.625,30134.06,42277.996,0,34689.86,31985.258,
11700,285.1319325490322,5.324765,,,,,,,,,,,0,4317.8857,3172.2627,23367.863,36796.95,51728.402,34121.473,0,48872.133,18729.516,47614.484,32586.756,19700.055,22428.885,72156.74,88094.59,41570.434,40156.332,93374.74,59217.227,67242.99,132878.73,36460.477,133126.28,66392.08,68167.89,80928.88,72786.086,35916.62,70611.445,0,33230.477,107241.24,107079.195,25612.49,58579.61,63075.125,50081.625,52128.42,70470.73,76655.51,104617.28,94296.875,0,56301.055,72989.04,58049.402,44335.117,96522.55,87936.05,136273.94,25095.639,56762.46,69527.41,39808.816,79746.86,42606.676,74864.05,120214.32,44556.55,107772.14,44924.758,80050.234,84167.8,176257.78,78750.6,35046.742,3986.2676,62840.22,0,57117.69,58799.875,20434.092,53438.96,69687.22,11808.609,68991.24,55363.8,24862.92,71878.484,59226.418,28068.602,67125.125,34822.637,45014.938,48161.176,81812.914,52440.246,57661.42,14071.934,34982.645,43047.707,95084.35,38212.82,95538.13,29844.826,93556.125,37485.21,68636.08,87506.43,25522.969,95631.75,60864.043,76950.93,67942.89,53101.297,
16296,285.664430337262,6.753605,,,,,,,,,,,0,0,0,0,0,79352.83,87844.39,0,0,51809.043,0,127727.83,0,381255.5,127612.16,142524.39,293442.6,157774.67,36852.363,154656.58,0,19090.281,0,76982.96,48179.875,0,97039.84,0,0,65967.266,0,7897.3257,35728.836,0,0,67350.3,0,0,0,0,0,35455.34,0,0,0,61277.605,25654.377,539588.7,0,46627.117,75002.875,57425.43,0,33653.76,0,46048.48,0,61080.312,86108.695,0,140976.27,0,122989.97,59917.414,37404.754,40470.25,54405.742,8368.314,0,0,278644.0,70067.88,88945.8,36899.98,35817.26,25878.55,0,140040.55,0,72193.375,0,0,140814.16,0,0,0,54150.555,0,0,80982.19,34291.63,0,13110.453,0,91221.875,0,144966.0,283519.12,0,94434.48,86501.516,0,510863.78,53496.92,0,0,
4897,286.13973178587753,1.192623,,,,,,,,,,,0,0,6149.6836,10452.124,196759.98,143974.11,181810.64,0,219885.53,26247.074,120521.836,104173.15,62616.34,51190.78,146470.69,178826.19,215643.73,168960.58,154067.75,162444.92,263690.5,55019.45,26142.37,249287.66,127770.125,119621.016,176255.5,27708.797,155323.47,116625.75,0,58304.348,154668.75,223324.31,184948.6,132365.58,244316.69,144185.0,175373.1,25438.367,22647.809,143665.45,180582.77,0,243252.73,144337.31,192871.06,106184.17,118601.43,145580.7,287211.12,78492.76,193265.64,279435.8,18980.756,114157.99,28383.574,152454.88,236625.58,21031.195,180775.86,250882.69,142024.95,145014.58,61738.434,150468.8,119342.68,10298.226,25234.578,0,250874.33,113779.11,186787.92,267945.66,295275.3,18358.184,171378.84,111783.555,90926.42,158815.44,19476.457,188056.11,192690.16,173460.62,179475.4,140859.77,145622.95,149949.61,178916.55,52203.89,160009.86,144404.25,12268.404,201380.48,256183.44,27162.83,158969.38,246191.25,116134.164,198965.33,158235.56,89523.09,102780.22,154942.89,162305.11,189467.03,
7036,286.15017629285154,2.6103833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53739.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12058,286.20152046557297,5.397282,,,,,,,,,,,0,0,0,5266.556,17864.55,17931.771,45003.836,0,17295.488,2795.855,46238.29,7561.634,39206.703,14849.63,25313.79,37202.06,30457.832,26134.385,72052.445,31436.559,36430.38,19831.264,32618.357,39190.527,8508.068,28577.492,24380.082,21016.76,26725.781,37760.668,0,5922.6875,73514.07,47757.465,42386.832,40034.62,36528.082,53439.73,36096.69,23729.434,24948.498,13975.241,24961.992,0,46575.355,17012.436,29881.959,31278.496,28206.87,20067.285,39823.508,14016.586,30088.021,34853.875,13929.606,8622.264,35454.184,38472.39,34906.656,40609.96,40687.46,30966.486,25777.668,10363.989,25431.107,63115.348,7430.369,0,45081.35,0,33404.79,8927.501,42538.508,39371.12,34475.977,3184.122,52069.93,24266.613,3251.9539,18669.744,20819.057,29574.688,30972.805,32837.168,29812.633,51928.414,20169.453,33801.48,40208.957,4494.2505,29554.678,25786.52,7181.918,42161.67,28177.229,41056.297,40035.895,30970.152,29341.816,28876.615,50945.598,54561.66,34119.668,19007.055,35242.98,39978.547,
15531,286.2741214599192,6.252038,,,,,,,,,,,0,1163.7654,1250.1735,2596.1873,1232.2394,2835.8499,3460.3323,979.2643,1430.4218,5610.1323,7083.371,3745.3672,2390.0686,4309.5513,16441.393,3302.677,4388.028,4042.6438,126904.27,3478.2424,4040.3354,2376.671,4286.7456,4389.2876,7419.5327,2621.3584,5842.5596,9939.872,1559.3479,2689.7659,0,2400.161,124747.36,4872.009,2705.313,3051.123,5581.3613,3871.2512,2525.469,4471.8765,5338.323,8558.581,5597.9087,1077.5667,2170.5825,10533.059,3975.914,7823.947,3252.266,6698.411,2905.7305,5027.7207,2540.209,4214.902,8956.19,7373.055,3051.1921,2972.1143,4334.175,7449.4517,3026.4988,4187.237,14472.24,11625.999,3001.354,128466.21,7663.5566,1158.6267,8380.689,0,3686.9985,4055.8516,2921.35,4925.25,3950.4146,3038.8608,2646.6765,4114.55,2324.162,4813.544,9805.476,2641.2847,3778.98,3353.812,2277.3762,2927.3398,6793.956,5936.3433,4981.5957,2895.3916,4002.5947,4123.3613,2430.2434,1401.7396,5806.556,2206.1367,1291.855,3698.7236,2723.054,5392.3545,3370.4014,2203.7964,9342.05,7393.081,4052.4512,5810.5747,
15213,286.64272922336454,6.12804,,,,,,,,,,,0,0,0,0,0,25361.893,8136.836,0,0,8396.916,0,48999.17,0,22771.42,30662.963,12172.64,5718.5444,74201.58,8681.047,65123.465,0,53341.836,0,8209.871,62960.785,0,11129.409,0,0,32085.625,0,0,7995.342,0,0,33938.227,0,0,0,0,0,59375.996,0,0,0,21048.76,1256.209,27718.588,0,30289.12,7913.774,9895.693,0,8253.249,0,56085.324,0,24576.75,9117.135,0,12388.053,0,28717.002,21643.158,48792.88,9450.152,17870.72,3285.1445,0,0,2451.543,27497.541,10501.156,11707.099,11595.959,4525.798,0,51642.33,0,27871.445,0,0,62639.914,0,0,0,34096.617,0,0,34690.816,2663.8066,0,40094.7,0,10679.727,0,14041.863,4722.7534,0,14061.808,9891.055,0,37261.33,36474.2,0,0,
8259,286.64684293755414,4.5846133,,,,,,,,,,,0,0,0,9808.872,0,0,0,0,948.49524,0,10357.498,9656.487,23521.54,0,0,11268.954,0,21123.258,0,12942.513,13514.125,0,5243.7407,0,0,53100.453,20027.213,1400.7959,190834.84,0,0,0,0,189000.55,0,0,14539.402,39750.168,0,10080.084,22234.043,0,37354.977,0,1207.421,502609.78,0,1563.8477,82269.86,36387.625,0,0,107835.984,25748.703,1828.7301,0,18928.473,0,0,11939.81,19814.76,20090.96,0,350143.56,0,0,330983.5,0,21313.9,0,0,0,0,10493.443,15574.256,0,45425.73,25551.611,0,0,2451.3706,0,8589.689,0,142467.02,23134.64,31838.314,5458.8193,215839.2,6402.246,0,1341.942,0,2132.2407,17032.725,64448.19,19536.53,0,80518.31,24940.883,0,37729.363,1734.5728,9942.129,3543.476,136919.0,
2668,287.01431088337193,0.79916304,,,,,,,,,,,0,0,36717.562,57385.652,224359.69,206321.33,323536.38,0,210262.7,65919.49,212217.11,189916.7,295895.25,148401.62,424003.16,391108.62,368041.62,407271.7,227066.95,378187.66,301078.5,342242.22,186763.23,524052.25,231166.75,259642.17,331407.62,202592.2,222656.33,213180.31,0,62473.95,257216.44,369734.9,198814.9,213663.94,275626.4,197082.34,165915.8,203590.47,182512.8,195920.36,153650.36,0,230656.36,298837.94,371212.22,356711.25,254014.19,302597.97,532300.0,86606.54,288082.62,471548.47,193026.16,177092.92,197173.44,225789.66,491188.62,236481.53,340187.16,306259.4,369681.78,327114.44,339338.66,269320.47,238310.73,32296.484,202960.39,0,345818.97,200180.06,372689.34,472374.38,387440.7,57282.57,231493.62,210607.44,60894.152,205372.39,206853.22,206475.22,391091.97,166587.75,238952.36,202579.03,319091.84,236341.3,277411.75,90880.84,407929.0,282764.5,226010.23,211443.25,379207.47,274426.4,392913.44,442659.84,251817.31,358424.12,282929.88,366584.4,297182.38,374244.4,291384.94,260536.25,
6926,287.039160472684,2.404054,,,,,,,,,,,0,0,0,0,5174.17,72005.91,3959.1055,0,4579.999,0,10518.754,5661.91,24066.0,2278.5728,12487.4,0,6066.9707,15021.642,138676.8,24119.168,14494.75,1956.5322,4903.2773,68409.96,11820.417,2319.406,17551.244,14121.582,5312.509,2382.1455,0,2226.8809,126511.43,20684.826,7969.3877,0,15878.66,20298.537,4300.634,3961.9102,4393.4346,11149.116,4525.1167,0,8930.668,19123.871,19804.299,9440.147,3782.0435,40044.035,64095.18,4178.0396,5050.822,6429.8926,13171.892,13835.269,7706.0513,1207.5154,67027.79,9480.982,17776.879,16198.278,12650.099,17646.78,18063.406,133900.38,9318.621,0,8475.364,0,7403.4785,72107.21,3619.1511,5130.5176,4867.4736,0,28481.576,7681.1113,0,62918.676,18275.807,3904.9763,23622.94,2924.1624,6508.5186,23450.947,36691.0,6885.1167,14055.29,0,18648.428,7480.2007,4936.5005,10582.448,14963.553,36873.266,20957.201,7221.5195,2266.7905,19580.486,4317.078,42840.62,7408.0635,35736.844,11004.892,14668.598,
13117,287.1755441172649,5.6183453,,,,,,,,,,,0,0,5374.538,60730.89,145406.8,154467.27,16380.447,0,141262.5,56768.836,115114.13,106785.58,54785.586,92018.23,200484.31,165146.95,165196.27,92945.96,110541.84,98289.03,121061.234,233013.8,193386.11,161677.89,120813.57,147854.17,199528.8,218738.27,66410.86,153503.66,0,7013.363,112246.51,124411.13,47036.707,153375.47,126125.445,81170.555,84531.85,189515.67,176732.69,114265.59,176605.16,0,48692.125,212876.61,24458.791,189836.08,150884.53,170122.36,162316.77,64542.426,63780.68,140016.3,236273.66,118119.14,187984.72,144244.72,165182.77,115469.46,164176.11,122048.05,188150.33,211137.31,258668.97,116430.29,165973.02,12229.689,117279.82,0,161072.3,143587.94,16266.032,142877.77,144554.89,28558.166,80435.67,143432.11,53493.47,145207.97,227869.55,85351.72,95388.26,88288.33,67637.24,79932.336,172462.53,96297.24,123227.47,57422.316,23351.697,93160.68,156060.9,48138.254,199151.53,51769.8,161321.86,159700.02,151519.31,200135.53,18898.387,51997.3,188362.02,172525.08,92189.23,120935.05,
12448,287.2330920682698,5.4666624,,,,,,,,,,,0,1676.5701,5143.3433,4012.1777,7295.57,11713.385,11100.526,991.8097,7504.075,6625.1587,14783.476,27787.744,8268.178,4128.584,15927.039,37602.918,23357.484,14063.309,43751.406,18572.02,18467.791,7916.7964,10369.294,24670.031,39084.145,5202.742,10629.739,52888.85,6476.826,92371.34,0,37590.367,44013.805,29517.04,5441.507,91473.78,20652.791,66746.89,10339.281,13526.676,14925.397,47373.527,13952.714,1414.7797,8176.4614,19863.518,112105.19,7666.721,7045.7144,20480.885,24730.865,23046.205,6812.896,14528.732,46430.64,39928.57,11973.041,91843.34,20710.459,13784.712,21259.59,17384.312,18515.938,20481.855,8961.771,41984.938,12804.014,5305.418,14867.03,0,24738.297,11359.518,8973.582,14819.785,13447.231,12071.929,66413.34,36068.688,3917.7703,12684.436,45406.027,6863.9307,18474.271,8202.194,7951.107,58751.28,19493.172,41508.0,21739.104,17899.885,100675.88,35040.03,4617.7363,6927.5005,14903.076,8758.5,21277.098,18814.486,7754.9224,14978.207,10022.465,78900.58,8624.8955,19084.988,41201.85,17102.182,
15736,287.2692856331767,6.402916,,,,,,,,,,,0,0,0,0,0,3161.1973,0,0,0,0,0,64190.574,0,0,1379.2991,0,0,0,4070.3823,0,1035.5625,0,1053.7959,0,3283.6714,0,0,0,0,0,0,0,2554.0146,0,0,0,2162.378,2521.6038,2368.9634,0,0,2286.99,0,0,0,6375.743,962.5237,0,0,0,0,0,0,0,0,2708.645,0,0,0,0,0,1106.3105,2321.6401,6137.2793,1201.8157,5639.33,5069.006,0,0,0,0,2442.4504,2145.589,0,0,0,2823.1743,72242.98,0,2023.4365,0,2298.0488,0,2489.839,0,2321.3225,0,0,0,27283.143,0,0,0,0,0,0,0,0,0,0,0,1546.7678,0,1179.484,0,0,
15214,287.642922299778,6.1279035,,,,,,,,,,,0,0,0,0,0,15390.187,3960.0574,0,0,6200.4585,0,23601.562,0,11702.016,10711.117,7287.522,1481.6764,24955.373,5781.2036,48597.637,0,24956.39,0,4130.5996,26989.207,0,5740.1494,0,0,19252.652,0,0,7622.8813,0,0,15045.019,0,0,0,0,0,47939.406,0,0,0,13491.077,1013.14545,12682.156,0,29549.264,6740.1772,1565.1614,0,9363.127,0,27382.018,0,26166.355,4312.05,0,10995.122,0,14427.352,17425.775,50659.95,4714.5063,9599.703,0,0,0,986.72797,17760.152,3490.6528,4225.1753,6000.113,0,0,44773.9,0,19242.56,0,0,52249.477,0,0,0,26789.385,0,0,24409.0,957.0314,0,22331.643,0,8725.108,0,12109.328,1483.3607,0,9389.562,5726.8413,0,25153.982,19247.193,0,0,
5414,287.9801924310201,1.2948394,,,,,,,,,,,0,0,42726.668,130390.74,171131.23,161624.42,148180.9,0,142251.19,102516.055,137110.39,124965.31,216968.02,77744.54,192946.14,112442.734,173756.22,191286.67,98492.87,127411.19,159693.98,105458.24,185872.47,132552.38,191156.0,197292.67,160104.89,140134.0,168831.2,121675.695,0,114025.28,109979.02,148344.25,188682.14,192526.05,126648.31,169047.78,168157.23,192190.58,154376.44,154499.16,146861.81,0,173302.2,111561.4,143244.66,154940.92,143143.95,116524.336,158725.14,194650.45,154297.89,185905.0,146221.1,139897.48,145529.27,155013.23,185443.03,189306.66,172018.69,172353.8,137246.3,126555.91,74118.15,137797.95,156719.39,125180.38,171203.62,0,188239.98,97730.84,217618.31,195258.78,195231.92,173039.31,185171.78,111725.484,140268.98,144383.88,110368.055,220421.53,164823.0,155205.23,125196.305,214178.5,121632.59,164935.39,140799.45,79904.625,154409.12,212072.1,78047.85,139954.72,180678.81,140111.45,146612.12,230667.95,153013.39,133868.19,159751.39,169833.1,112618.28,185164.66,148171.5,166726.28,
9048,288.01761398350214,4.758367,,,,,,,,,,,0,0,0,889.3541,3545.8691,7248.766,18824.936,0,2793.2705,9358.525,4765.686,7659.161,3189.0718,8550.161,56639.773,100349.5,33884.555,14490.628,5622.1025,13937.18,3360.3203,9554.35,5035.1514,127489.6,6194.7485,2953.4893,67662.336,2363.6538,2992.8638,8478.2295,0,6267.9966,4964.1367,3771.0972,4355.129,10799.097,3231.1616,5370.2754,3455.889,2946.3354,1829.7028,6412.9277,3506.6636,0,3796.1797,6354.765,18841.14,18113.686,3471.9033,11502.863,124181.99,8740.478,2634.6323,67684.73,1937.6545,6400.8887,4915.788,10004.297,127176.164,4125.631,93836.88,3490.2544,50495.79,9471.689,10385.762,5875.054,7019.287,2302.9065,4492.835,0,34848.758,8227.541,19846.541,74154.7,40256.234,4216.375,6426.4375,11197.403,1023.0034,8923.125,1303.7595,2649.1682,13243.487,3252.0474,2916.2686,5366.6177,11451.6455,3388.644,2957.6091,5342.7437,22493.672,4183.635,5494.0215,2942.5537,71686.25,3663.9897,94781.4,33880.55,2746.4038,75300.26,18821.713,2872.0337,18160.184,10605.157,4260.4883,3877.3623,
